,Season_ID,Season,League,Player_ID,Players,Points,Clubs,Position,Start,Goals,A,CS,CS.part,Yellow,Red,Sub,CO,Off,Pen.SV,Pen.M,Goals.conceded,Conceded.1.,OG
1,22/23-PL,2022/2023,Premier League,22/23-Erling Haaland,Erling Haaland,267,MCFC,Forward,33,36,8,-,-,5,0,3,2,12,-,0,-,-,0
2,22/23-PL,2022/2023,Premier League,22/23-Harry Kane,Harry Kane,227,SPURS,Forward,38,30,3,-,-,6,0,0,0,3,-,1,-,-,0
3,22/23-PL,2022/2023,Premier League,22/23-Mohamed Salah,Mohamed Salah,200,LPOOL,Forward,37,19,12,-,-,2,0,1,1,8,-,2,-,-,0
4,22/23-PL,2022/2023,Premier League,22/23-Bukayo Saka,Bukayo Saka,170,ARSL,Midfielder,37,14,11,-,-,6,0,1,1,14,-,1,-,-,0
5,22/23-PL,2022/2023,Premier League,22/23-Ivan Toney,Ivan Toney,167,BREN,Forward,33,20,4,-,-,9,0,0,0,4,-,1,-,-,0
6,22/23-PL,2022/2023,Premier League,22/23-Martin Odegaard,Martin Odegaard,166,ARSL,Midfielder,37,15,7,-,-,4,0,0,0,23,-,0,-,-,0
7,22/23-PL,2022/2023,Premier League,22/23-Marcus Rashford,Marcus Rashford,165,MUFC,Forward,32,17,5,-,-,2,0,3,3,13,-,0,-,-,0
8,22/23-PL,2022/2023,Premier League,22/23-Ollie Watkins,Ollie Watkins,160,AVILLA,Forward,36,15,6,-,-,4,0,1,1,10,-,1,-,-,0
9,22/23-PL,2022/2023,Premier League,22/23-Gabriel Martinelli,Gabriel Martinelli,157,ARSL,Midfielder,34,15,5,-,-,3,0,2,2,18,-,0,-,-,0
10,22/23-PL,2022/2023,Premier League,22/23-Callum Wilson,Callum Wilson,153,NEWU,Forward,21,18,5,-,-,4,0,11,10,19,-,0,-,-,0
11,22/23-PL,2022/2023,Premier League,22/23-Kevin De Bruyne,Kevin De Bruyne,142,MCFC,Midfielder,28,7,16,-,-,1,0,7,4,12,-,0,-,-,0
12,22/23-PL,2022/2023,Premier League,22/23-Kieran Trippier,Kieran Trippier,141,NEWU,Defender,38,1,7,14,0,5,0,0,0,7,-,0,33,9,1
13,22/23-PL,2022/2023,Premier League,22/23-Bryan Mbeumo,Bryan Mbeumo,138,BREN,Forward,36,9,8,-,-,5,0,2,2,26,-,0,-,-,0
14,22/23-PL,2022/2023,Premier League,22/23-Leandro Trossard,Leandro Trossard,137,BHV,Forward,26,8,12,-,-,1,0,11,10,20,-,0,-,-,0
15,22/23-PL,2022/2023,Premier League,22/23-Heung Min Son,Heung Min Son,135,SPURS,Midfielder,33,10,6,-,-,2,0,3,3,14,-,0,-,-,0
16,22/23-PL,2022/2023,Premier League,22/23-Pascal Gross,Pascal Gross,133,BHV,Midfielder,37,9,8,-,-,7,0,0,0,7,-,0,-,-,1
17,22/23-PL,2022/2023,Premier League,22/23-Bruno Fernandes,Bruno Fernandes,132,MUFC,Midfielder,37,8,8,-,-,6,0,0,0,4,-,0,-,-,0
18,22/23-PL,2022/2023,Premier League,22/23-Harvey Barnes,Harvey Barnes,131,LEICSC,Midfielder,32,13,1,-,-,3,0,2,2,11,-,0,-,-,0
19,22/23-PL,2022/2023,Premier League,22/23-David de Gea,David de Gea,127,MUFC,Goalkeeper,38,0,0,17,0,0,0,0,0,0,1,0,43,22,0
20,22/23-PL,2022/2023,Premier League,22/23-Eberechi Eze,Eberechi Eze,127,LCFC,Midfielder,30,10,4,-,-,3,0,8,8,15,-,0,-,-,0
21,22/23-PL,2022/2023,Premier League,22/23-Phil Foden,Phil Foden,126,MCFC,Midfielder,22,11,6,-,-,1,0,11,10,11,-,0,-,-,0
22,22/23-PL,2022/2023,Premier League,22/23-Granit Xhaka,Granit Xhaka,125,ARSL,Midfielder,36,7,7,-,-,4,0,1,1,12,-,0,-,-,0
23,22/23-PL,2022/2023,Premier League,22/23-Nick Pope,Nick Pope,125,NEWU,Goalkeeper,37,0,0,14,0,3,1,0,0,0,2,0,32,9,0
24,22/23-PL,2022/2023,Premier League,22/23-Ben Mee,Ben Mee,124,BREN,Defender,37,3,2,12,0,2,0,1,0,3,-,0,42,17,0
25,22/23-PL,2022/2023,Premier League,22/23-James Maddison,James Maddison,123,LEICSC,Midfielder,28,10,9,-,-,10,0,2,2,7,-,1,-,-,0
26,22/23-PL,2022/2023,Premier League,22/23-Gabriel Magalhaes,Gabriel Magalhaes,123,ARSL,Defender,38,3,0,14,0,5,0,0,0,2,-,0,43,19,0
27,22/23-PL,2022/2023,Premier League,22/23-Trent Alexander-Arnold,Trent Alexander-Arnold,123,LPOOL,Defender,34,2,10,7,6,5,0,4,3,11,-,0,47,23,0
28,22/23-PL,2022/2023,Premier League,22/23-Miguel Almiron,Miguel Almiron,122,NEWU,Midfielder,29,11,2,-,-,2,0,5,5,23,-,0,-,-,0
29,22/23-PL,2022/2023,Premier League,22/23-Ben White,Ben White,121,ARSL,Defender,36,2,5,9,5,5,0,2,2,15,-,0,43,19,0
30,22/23-PL,2022/2023,Premier League,22/23-Fabian Schar,Fabian Schar,121,NEWU,Defender,36,1,3,12,2,7,0,1,0,4,-,0,29,7,1
31,22/23-PL,2022/2023,Premier League,22/23-Solly March,Solly March,118,BHV,Midfielder,31,7,7,-,-,2,0,2,2,13,-,0,-,-,0
32,22/23-PL,2022/2023,Premier League,22/23-Gabriel Jesus,Gabriel Jesus,117,ARSL,Forward,24,11,6,-,-,6,0,2,2,13,-,0,-,-,0
33,22/23-PL,2022/2023,Premier League,22/23-James Ward-Prowse,James Ward-Prowse,117,SOTOM,Midfielder,38,9,3,-,-,6,0,0,0,2,-,2,-,-,1
34,22/23-PL,2022/2023,Premier League,22/23-Alisson,Alisson,117,LPOOL,Goalkeeper,37,0,1,14,0,1,0,0,0,0,1,0,43,20,0
35,22/23-PL,2022/2023,Premier League,22/23-Dan Burn,Dan Burn,116,NEWU,Defender,35,1,0,12,2,5,0,3,3,8,-,0,33,9,0
36,22/23-PL,2022/2023,Premier League,22/23-Morgan Gibbs-White,Morgan Gibbs-White,116,WWFC,Midfielder,36,5,8,-,-,6,0,1,1,8,-,0,-,-,0
37,22/23-PL,2022/2023,Premier League,22/23-Rodrigo Moreno,Rodrigo Moreno,116,LUFC,Forward,23,13,1,-,-,6,0,8,8,16,-,0,-,-,0
38,22/23-PL,2022/2023,Premier League,22/23-Jarrod Bowen,Jarrod Bowen,115,WESTHAM,Forward,36,6,5,-,-,2,0,2,2,6,-,1,-,-,0
39,22/23-PL,2022/2023,Premier League,22/23-Dominic Solanke,Dominic Solanke,114,BOU,Forward,32,6,7,-,-,2,0,1,1,13,-,0,-,-,0
40,22/23-PL,2022/2023,Premier League,22/23-Jack Harrison,Jack Harrison,114,LUFC,Forward,34,5,7,-,-,2,0,3,2,23,-,0,-,-,0
41,22/23-PL,2022/2023,Premier League,22/23-Aaron Ramsdale,Aaron Ramsdale,112,ARSL,Goalkeeper,38,0,0,14,0,1,0,0,0,0,0,0,43,19,0
42,22/23-PL,2022/2023,Premier League,22/23-Mathias Jensen,Mathias Jensen,112,BREN,Midfielder,37,5,6,-,-,5,0,0,0,27,-,0,-,-,0
43,22/23-PL,2022/2023,Premier League,22/23-Alexis Mac Allister,Alexis Mac Allister,111,BHV,Midfielder,31,10,2,-,-,8,0,4,4,4,-,0,-,-,1
44,22/23-PL,2022/2023,Premier League,22/23-Sven Botman,Sven Botman,111,NEWU,Defender,35,0,0,11,3,2,0,3,1,2,-,0,30,8,0
45,22/23-PL,2022/2023,Premier League,22/23-Brennan Johnson,Brennan Johnson,110,NFFC,Midfielder,33,8,3,-,-,6,0,5,5,12,-,2,-,-,0
46,22/23-PL,2022/2023,Premier League,22/23-Jacob Ramsey,Jacob Ramsey,109,AVILLA,Midfielder,31,6,7,-,-,5,0,4,4,15,-,0,-,-,1
47,22/23-PL,2022/2023,Premier League,22/23-Douglas Luiz,Douglas Luiz,109,AVILLA,Midfielder,33,6,6,-,-,6,1,5,4,9,-,0,-,-,0
48,22/23-PL,2022/2023,Premier League,22/23-Michael Olise,Michael Olise,109,LCFC,Midfielder,31,2,11,-,-,2,0,6,6,14,-,0,-,-,0
49,22/23-PL,2022/2023,Premier League,22/23-Ilkay Gundogan,Ilkay Gundogan,108,MCFC,Midfielder,27,8,4,-,-,0,0,11,4,10,-,1,-,-,0
50,22/23-PL,2022/2023,Premier League,22/23-Andrew Robertson,Andrew Robertson,108,LPOOL,Defender,29,0,8,7,6,3,0,6,5,10,-,0,37,16,0
51,22/23-PL,2022/2023,Premier League,22/23-Riyad Mahrez,Riyad Mahrez,108,MCFC,Midfielder,22,5,11,-,-,2,0,16,8,12,-,0,-,-,0
52,22/23-PL,2022/2023,Premier League,22/23-Aleksandar Mitrovic,Aleksandar Mitrovic,107,FFC,Forward,23,14,1,-,-,7,0,1,1,9,-,3,-,-,0
53,22/23-PL,2022/2023,Premier League,22/23-Virgil van Dijk,Virgil van Dijk,107,LPOOL,Defender,32,3,1,11,0,3,0,1,0,1,-,0,37,16,0
54,22/23-PL,2022/2023,Premier League,22/23-Kaoru Mitoma,Kaoru Mitoma,107,BHV,Forward,24,7,5,-,-,0,0,11,9,8,-,0,-,-,0
55,22/23-PL,2022/2023,Premier League,22/23-Ederson,Ederson,106,MCFC,Goalkeeper,35,0,1,11,0,3,0,3,0,0,0,0,32,8,0
56,22/23-PL,2022/2023,Premier League,22/23-Alex Iwobi,Alex Iwobi,105,EVER,Forward,38,2,7,-,-,2,0,0,0,4,-,0,-,-,0
57,22/23-PL,2022/2023,Premier League,22/23-Roberto Firmino,Roberto Firmino,105,LPOOL,Midfielder,13,11,4,-,-,0,0,12,12,10,-,0,-,-,0
58,22/23-PL,2022/2023,Premier League,22/23-Philip Billing,Philip Billing,103,BOU,Midfielder,34,7,1,-,-,5,0,2,2,23,-,0,-,-,0
59,22/23-PL,2022/2023,Premier League,22/23-Dwight McNeil,Dwight McNeil,103,EVER,Forward,28,7,3,-,-,5,0,10,8,9,-,0,-,-,0
60,22/23-PL,2022/2023,Premier League,22/23-Tyrone Mings,Tyrone Mings,102,AVILLA,Defender,35,1,2,12,0,7,0,1,0,0,-,0,40,17,1
61,22/23-PL,2022/2023,Premier League,22/23-David Raya,David Raya,100,BREN,Goalkeeper,38,0,0,12,0,1,0,0,0,0,0,0,46,20,1
62,22/23-PL,2022/2023,Premier League,22/23-Pierre-Emile Hojbjerg,Pierre-Emile Hojbjerg,100,SPURS,Midfielder,35,4,5,-,-,5,0,0,0,2,-,0,-,-,0
63,22/23-PL,2022/2023,Premier League,22/23-Ethan Pinnock,Ethan Pinnock,98,BREN,Defender,30,3,0,10,0,0,0,0,0,0,-,0,34,14,1
64,22/23-PL,2022/2023,Premier League,22/23-Kai Havertz,Kai Havertz,98,CHEL,Midfielder,30,7,1,-,-,5,0,6,5,15,-,0,-,-,0
65,22/23-PL,2022/2023,Premier League,22/23-Darwin Nunez,Darwin Nunez,98,LPOOL,Forward,19,9,3,-,-,1,1,10,10,13,-,0,-,-,0
66,22/23-PL,2022/2023,Premier League,22/23-Joe Willock,Joe Willock,98,NEWU,Midfielder,31,3,6,-,-,1,0,4,4,23,-,0,-,-,0
67,22/23-PL,2022/2023,Premier League,22/23-Said Benrahma,Said Benrahma,96,WESTHAM,Midfielder,22,6,3,-,-,0,0,16,13,14,-,0,-,-,0
68,22/23-PL,2022/2023,Premier League,22/23-Emiliano Buendia,Emiliano Buendia,96,AVILLA,Midfielder,27,5,2,-,-,0,0,11,11,19,-,0,-,-,0
69,22/23-PL,2022/2023,Premier League,22/23-Andreas Pereira,Andreas Pereira,96,FFC,Midfielder,33,4,6,-,-,8,0,0,0,26,-,0,-,-,0
70,22/23-PL,2022/2023,Premier League,22/23-Rico Henry,Rico Henry,96,BREN,Defender,37,0,2,9,2,4,0,0,0,8,-,0,46,20,0
71,22/23-PL,2022/2023,Premier League,22/23-William Saliba,William Saliba,96,ARSL,Defender,27,2,1,11,1,4,0,0,0,1,-,0,25,10,1
72,22/23-PL,2022/2023,Premier League,22/23-Taiwo Awoniyi,Taiwo Awoniyi,95,NFFC,Forward,17,10,1,-,-,2,0,12,10,17,-,0,-,-,0
73,22/23-PL,2022/2023,Premier League,22/23-Yoane Wissa,Yoane Wissa,95,BREN,Forward,16,7,3,-,-,3,0,22,22,15,-,0,-,-,0
74,22/23-PL,2022/2023,Premier League,22/23-Jose Sa,Jose Sa,94,WWFC,Goalkeeper,36,0,0,11,0,2,0,2,0,0,2,0,55,30,0
75,22/23-PL,2022/2023,Premier League,22/23-Jack Grealish,Jack Grealish,93,MCFC,Midfielder,23,5,7,-,-,4,0,10,5,12,-,0,-,-,0
76,22/23-PL,2022/2023,Premier League,22/23-Rodri Hernandez,Rodri Hernandez,93,MCFC,Midfielder,34,2,6,-,-,5,0,3,2,11,-,0,-,-,0
77,22/23-PL,2022/2023,Premier League,22/23-Emiliano Martinez,Emiliano Martinez,93,AVILLA,Goalkeeper,36,0,0,11,0,7,0,1,0,2,1,0,43,18,1
78,22/23-PL,2022/2023,Premier League,22/23-Jordan Ayew,Jordan Ayew,93,LCFC,Forward,31,4,3,-,-,5,0,7,7,14,-,0,-,-,0
79,22/23-PL,2022/2023,Premier League,22/23-Bruno Guimaraes,Bruno Guimaraes,92,NEWU,Midfielder,32,4,5,-,-,7,0,0,0,9,-,0,-,-,0
80,22/23-PL,2022/2023,Premier League,22/23-Declan Rice,Declan Rice,92,WESTHAM,Midfielder,36,4,2,-,-,5,0,1,1,0,-,1,-,-,0
81,22/23-PL,2022/2023,Premier League,22/23-Danny Ings,Danny Ings,92,AVILLA,Forward,15,8,2,-,-,4,0,23,20,11,-,0,-,-,0
82,22/23-PL,2022/2023,Premier League,22/23-Danny Welbeck,Danny Welbeck,91,BHV,Forward,21,6,3,-,-,0,0,11,10,14,-,0,-,-,0
83,22/23-PL,2022/2023,Premier League,22/23-Harrison Reed,Harrison Reed,91,FFC,Midfielder,35,3,4,-,-,5,0,2,2,18,-,0,-,-,1
84,22/23-PL,2022/2023,Premier League,22/23-Lewis Dunk,Lewis Dunk,90,BHV,Defender,36,1,0,11,1,4,0,2,0,1,-,0,50,26,1
85,22/23-PL,2022/2023,Premier League,22/23-Willian,Willian,90,FFC,Midfielder,25,5,5,-,-,2,0,2,2,19,-,0,-,-,0
86,22/23-PL,2022/2023,Premier League,22/23-Luke Shaw,Luke Shaw,90,MUFC,Defender,30,1,2,11,2,8,0,5,1,6,-,0,40,22,0
87,22/23-PL,2022/2023,Premier League,22/23-Ruben Neves,Ruben Neves,89,WWFC,Midfielder,33,6,1,-,-,12,0,2,2,3,-,0,-,-,0
88,22/23-PL,2022/2023,Premier League,22/23-Alexander Isak,Alexander Isak,89,NEWU,Forward,17,10,1,-,-,3,0,5,5,10,-,0,-,-,0
89,22/23-PL,2022/2023,Premier League,22/23-Julian Alvarez,Julian Alvarez,89,MCFC,Forward,13,9,0,-,-,0,0,24,18,5,-,0,-,-,0
90,22/23-PL,2022/2023,Premier League,22/23-Pervis Estupinan,Pervis Estupinan,89,BHV,Defender,31,1,5,7,3,4,0,5,4,11,-,0,52,27,0
91,22/23-PL,2022/2023,Premier League,22/23-Jefferson Lerma,Jefferson Lerma,89,BOU,Midfielder,37,5,0,-,-,7,0,0,0,4,-,0,-,-,1
92,22/23-PL,2022/2023,Premier League,22/23-Bernardo Silva,Bernardo Silva,88,MCFC,Midfielder,24,4,5,-,-,5,0,14,10,8,-,0,-,-,0
93,22/23-PL,2022/2023,Premier League,22/23-Fabinho,Fabinho,87,LPOOL,Defender,31,0,2,9,5,11,0,5,5,11,-,0,43,21,0
94,22/23-PL,2022/2023,Premier League,22/23-Leon Bailey,Leon Bailey,87,AVILLA,Midfielder,26,4,4,-,-,4,0,7,7,22,-,0,-,-,0
95,22/23-PL,2022/2023,Premier League,22/23-Lukasz Fabianski,Lukasz Fabianski,87,WESTHAM,Goalkeeper,36,0,0,8,1,1,0,0,0,3,1,0,50,23,0
96,22/23-PL,2022/2023,Premier League,22/23-Raheem Sterling,Raheem Sterling,86,CHEL,Midfielder,23,6,3,-,-,4,0,6,5,16,-,0,-,-,0
97,22/23-PL,2022/2023,Premier League,22/23-Jadon Sancho,Jadon Sancho,86,MUFC,Midfielder,21,6,3,-,-,0,0,9,5,17,-,0,-,-,0
98,22/23-PL,2022/2023,Premier League,22/23-James Tarkowski,James Tarkowski,86,EVER,Defender,38,1,1,9,0,6,0,0,0,0,-,0,57,28,0
99,22/23-PL,2022/2023,Premier League,22/23-Michail Antonio,Michail Antonio,86,WESTHAM,Midfielder,21,5,3,-,-,2,0,13,12,19,-,0,-,-,0
100,22/23-PL,2022/2023,Premier League,22/23-Wilfred Zaha,Wilfred Zaha,86,LCFC,Forward,27,7,2,-,-,5,0,0,0,6,-,2,-,-,0
101,22/23-PL,2022/2023,Premier League,22/23-Tomas Soucek,Tomas Soucek,84,WESTHAM,Midfielder,32,2,3,-,-,3,0,5,4,8,-,0,-,-,0
102,22/23-PL,2022/2023,Premier League,22/23-Max Kilman,Max Kilman,84,WWFC,Defender,37,0,0,11,0,3,0,1,0,1,-,0,57,31,0
103,22/23-PL,2022/2023,Premier League,22/23-Marc Guehi,Marc Guehi,84,LCFC,Defender,37,1,0,8,1,8,0,0,0,1,-,0,46,18,1
104,22/23-PL,2022/2023,Premier League,22/23-Che Adams,Che Adams,84,SOTOM,Midfielder,23,5,3,-,-,1,0,6,5,10,-,0,-,-,0
105,22/23-PL,2022/2023,Premier League,22/23-Joelinton,Joelinton,83,NEWU,Forward,30,6,1,-,-,12,0,3,2,5,-,0,-,-,0
106,22/23-PL,2022/2023,Premier League,22/23-Bernd Leno,Bernd Leno,83,FFC,Goalkeeper,36,0,0,8,0,3,0,2,0,0,1,0,51,23,0
107,22/23-PL,2022/2023,Premier League,22/23-Odsonne Edouard,Odsonne Edouard,83,LCFC,Forward,20,5,2,-,-,3,0,17,15,18,-,0,-,-,0
108,22/23-PL,2022/2023,Premier League,22/23-Ben Davies,Ben Davies,82,SPURS,Defender,26,2,2,9,1,4,0,7,5,6,-,0,46,25,0
109,22/23-PL,2022/2023,Premier League,22/23-Dejan Kulusevski,Dejan Kulusevski,82,SPURS,Midfielder,23,2,7,-,-,2,0,7,7,19,-,0,-,-,0
110,22/23-PL,2022/2023,Premier League,22/23-Kenny Tete,Kenny Tete,82,FFC,Defender,29,1,5,5,3,8,0,3,2,8,-,0,39,16,0
111,22/23-PL,2022/2023,Premier League,22/23-Antonee Robinson,Antonee Robinson,81,FFC,Defender,35,0,1,9,0,8,0,0,0,1,-,0,46,20,0
112,22/23-PL,2022/2023,Premier League,22/23-Tim Ream,Tim Ream,81,FFC,Defender,33,1,0,8,0,2,0,0,0,2,-,0,45,20,0
113,22/23-PL,2022/2023,Premier League,22/23-Manuel Akanji,Manuel Akanji,81,MCFC,Defender,24,0,1,6,4,2,0,6,5,2,-,0,24,5,0
114,22/23-PL,2022/2023,Premier League,22/23-Demarai Gray,Demarai Gray,80,EVER,Midfielder,27,4,1,-,-,3,0,11,6,11,-,0,-,-,0
115,22/23-PL,2022/2023,Premier League,22/23-Jamie Vardy,Jamie Vardy,80,LEICSC,Forward,19,3,4,-,-,1,0,19,18,13,-,1,-,-,0
116,22/23-PL,2022/2023,Premier League,22/23-Jordan Pickford,Jordan Pickford,80,EVER,Goalkeeper,37,0,1,8,0,6,0,0,0,0,1,0,57,28,0
117,22/23-PL,2022/2023,Premier League,22/23-Bobby Decordova-Reid,Bobby Decordova-Reid,80,FFC,Midfielder,29,4,1,-,-,8,0,8,7,18,-,0,-,-,0
118,22/23-PL,2022/2023,Premier League,22/23-Ivan Perisic,Ivan Perisic,80,SPURS,Midfielder,23,1,8,-,-,6,0,14,11,13,-,0,-,-,0
119,22/23-PL,2022/2023,Premier League,22/23-Timothy Castagne,Timothy Castagne,80,LEICSC,Defender,36,2,3,7,0,3,0,2,1,3,-,0,67,37,0
120,22/23-PL,2022/2023,Premier League,22/23-Diogo Jota,Diogo Jota,79,LPOOL,Forward,12,7,4,-,-,2,0,10,10,10,-,0,-,-,0
121,22/23-PL,2022/2023,Premier League,22/23-Cody Gakpo,Cody Gakpo,79,LPOOL,Midfielder,17,7,2,-,-,0,0,4,4,11,-,0,-,-,0
122,22/23-PL,2022/2023,Premier League,22/23-Lucas Paqueta,Lucas Paqueta,79,WESTHAM,Midfielder,27,4,3,-,-,5,0,2,1,20,-,0,-,-,0
123,22/23-PL,2022/2023,Premier League,22/23-Tyrick Mitchell,Tyrick Mitchell,79,LCFC,Defender,34,0,2,6,2,5,1,2,2,6,-,0,45,17,0
124,22/23-PL,2022/2023,Premier League,22/23-Kepa Arrizabalaga,Kepa Arrizabalaga,79,CHEL,Goalkeeper,29,0,0,9,0,1,0,7,0,1,0,0,34,14,0
125,22/23-PL,2022/2023,Premier League,22/23-Christian Eriksen,Christian Eriksen,79,MUFC,Midfielder,25,1,8,-,-,3,0,4,3,18,-,0,-,-,0
126,22/23-PL,2022/2023,Premier League,22/23-Kelechi Iheanacho,Kelechi Iheanacho,79,LEICSC,Forward,11,5,5,-,-,0,0,24,17,10,-,0,-,-,0
127,22/23-PL,2022/2023,Premier League,22/23-Marcus Tavernier,Marcus Tavernier,78,BOU,Midfielder,19,5,4,-,-,1,0,4,4,9,-,0,-,-,0
128,22/23-PL,2022/2023,Premier League,22/23-John Stones,John Stones,78,MCFC,Defender,21,2,2,5,4,2,0,8,2,4,-,0,19,5,1
129,22/23-PL,2022/2023,Premier League,22/23-Daniel Podence,Daniel Podence,77,WWFC,Midfielder,20,6,0,-,-,5,0,15,12,13,-,0,-,-,0
130,22/23-PL,2022/2023,Premier League,22/23-Jacob Murphy,Jacob Murphy,76,NEWU,Midfielder,14,4,2,-,-,0,0,23,22,13,-,0,-,-,0
131,22/23-PL,2022/2023,Premier League,22/23-Sean Longstaff,Sean Longstaff,76,NEWU,Midfielder,28,1,4,-,-,2,0,5,5,4,-,0,-,-,0
132,22/23-PL,2022/2023,Premier League,22/23-Brendon Aaronson,Brendon Aaronson,76,LUFC,Midfielder,28,1,3,-,-,2,0,10,8,20,-,0,-,-,0
133,22/23-PL,2022/2023,Premier League,22/23-Joshua Dasilva,Joshua Dasilva,75,BREN,Midfielder,14,4,2,-,-,1,0,24,22,14,-,0,-,-,0
134,22/23-PL,2022/2023,Premier League,22/23-Joel Veltman,Joel Veltman,75,BHV,Defender,25,1,1,6,4,6,0,8,6,11,-,0,36,15,0
135,22/23-PL,2022/2023,Premier League,22/23-Diogo Dalot,Diogo Dalot,75,MUFC,Defender,24,1,2,9,2,6,0,8,2,3,-,0,35,20,0
136,22/23-PL,2022/2023,Premier League,22/23-Jeffrey Schlupp,Jeffrey Schlupp,75,LCFC,Forward,30,3,1,-,-,7,0,4,4,19,-,0,-,-,0
137,22/23-PL,2022/2023,Premier League,22/23-Ruben Dias,Ruben Dias,75,MCFC,Defender,22,0,0,7,3,3,0,10,4,3,-,0,20,4,0
138,22/23-PL,2022/2023,Premier League,22/23-Vitaly Janelt,Vitaly Janelt,74,BREN,Midfielder,24,3,1,-,-,3,0,11,11,11,-,0,-,-,0
139,22/23-PL,2022/2023,Premier League,22/23-Eric Dier,Eric Dier,74,SPURS,Midfielder,31,2,1,-,-,3,0,5,2,1,-,0,-,-,0
140,22/23-PL,2022/2023,Premier League,22/23-Youri Tielemans,Youri Tielemans,73,LEICSC,Midfielder,27,3,2,-,-,4,0,4,4,11,-,1,-,-,0
141,22/23-PL,2022/2023,Premier League,22/23-Nathan Ake,Nathan Ake,73,MCFC,Defender,22,1,0,6,2,2,0,8,4,6,-,0,24,6,0
142,22/23-PL,2022/2023,Premier League,22/23-Patson Daka,Patson Daka,73,LEICSC,Forward,13,4,4,-,-,2,0,24,17,11,-,0,-,-,0
143,22/23-PL,2022/2023,Premier League,22/23-Joachim Andersen,Joachim Andersen,72,LCFC,Defender,32,1,0,8,0,8,0,0,0,2,-,0,39,15,2
144,22/23-PL,2022/2023,Premier League,22/23-Thomas Partey,Thomas Partey,71,ARSL,Midfielder,28,3,0,-,-,5,0,5,5,7,-,0,-,-,0
145,22/23-PL,2022/2023,Premier League,22/23-Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,71,LEICSC,Midfielder,28,2,2,-,-,4,0,5,3,11,-,0,-,-,0
146,22/23-PL,2022/2023,Premier League,22/23-John McGinn,John McGinn,71,AVILLA,Midfielder,30,1,3,-,-,7,0,5,4,8,-,0,-,-,0
147,22/23-PL,2022/2023,Premier League,22/23-Matheus Nunes,Matheus Nunes,70,WWFC,Midfielder,30,1,1,-,-,2,0,5,4,16,-,0,-,-,0
148,22/23-PL,2022/2023,Premier League,22/23-Kurt Zouma,Kurt Zouma,70,WESTHAM,Defender,24,2,0,7,0,0,0,4,1,3,-,0,35,17,0
149,22/23-PL,2022/2023,Premier League,22/23-Antony,Antony,69,MUFC,Forward,23,4,2,-,-,5,0,2,2,17,-,0,-,-,0
150,22/23-PL,2022/2023,Premier League,22/23-Moises Caicedo,Moises Caicedo,69,BHV,Midfielder,34,1,1,-,-,10,0,3,3,4,-,0,-,-,0
151,22/23-PL,2022/2023,Premier League,22/23-Ezri Konsa,Ezri Konsa,69,AVILLA,Midfielder,37,0,0,-,-,6,0,1,1,1,-,0,-,-,0
152,22/23-PL,2022/2023,Premier League,22/23-Kyle Walker,Kyle Walker,69,MCFC,Defender,22,0,0,6,3,3,0,10,5,4,-,0,25,7,0
153,22/23-PL,2022/2023,Premier League,22/23-Casemiro,Casemiro,68,MUFC,Midfielder,24,4,3,-,-,7,2,4,4,4,-,0,-,-,0
154,22/23-PL,2022/2023,Premier League,22/23-Joao Palhinha,Joao Palhinha,68,FFC,Midfielder,35,3,0,-,-,14,0,0,0,5,-,0,-,-,1
155,22/23-PL,2022/2023,Premier League,22/23-Cheick Doucoure,Cheick Doucoure,68,LCFC,Midfielder,34,0,3,-,-,9,0,1,0,17,-,0,-,-,0
156,22/23-PL,2022/2023,Premier League,22/23-Thiago Silva,Thiago Silva,68,CHEL,Defender,26,0,2,6,0,2,0,3,1,1,-,0,34,13,0
157,22/23-PL,2022/2023,Premier League,22/23-Adam Webster,Adam Webster,68,BHV,Defender,23,0,0,8,3,2,0,8,4,6,-,0,31,15,1
158,22/23-PL,2022/2023,Premier League,22/23-Kalidou Koulibaly,Kalidou Koulibaly,68,CHEL,Defender,20,2,1,5,3,6,0,9,3,2,-,0,23,8,0
159,22/23-PL,2022/2023,Premier League,22/23-Anthony Martial,Anthony Martial,68,MUFC,Forward,11,6,2,-,-,0,0,10,10,11,-,0,-,-,0
160,22/23-PL,2022/2023,Premier League,22/23-Lisandro Martinez,Lisandro Martinez,67,MUFC,Defender,24,1,0,8,3,6,0,3,3,5,-,0,37,21,0
161,22/23-PL,2022/2023,Premier League,22/23-Pablo Fornals,Pablo Fornals,67,WESTHAM,Midfielder,17,3,1,-,-,0,0,21,15,14,-,0,-,-,0
162,22/23-PL,2022/2023,Premier League,22/23-Carlos Vinicius,Carlos Vinicius,67,FFC,Forward,11,5,2,-,-,3,0,22,17,4,-,0,-,-,0
163,22/23-PL,2022/2023,Premier League,22/23-Conor Coady,Conor Coady,66,WWFC,Defender,23,1,1,7,0,2,0,13,1,1,-,0,32,15,0
164,22/23-PL,2022/2023,Premier League,22/23-Vitaliy Mykolenko,Vitaliy Mykolenko,65,EVER,Defender,30,0,0,7,1,4,0,4,4,3,-,0,51,25,0
165,22/23-PL,2022/2023,Premier League,22/23-Patrick Bamford,Patrick Bamford,65,LUFC,Forward,18,4,2,-,-,3,0,10,10,16,-,2,-,-,0
